"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL COASTAL","80","WILSON","195","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,416","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","ALEXANDER","003","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,446","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","CATAWBA","035","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,496","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","CHATHAM","037","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,667","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","DAVIDSON","057","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,879","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","DAVIE","059","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,439","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","IREDELL","097","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,620","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","LEE","105","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,044","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","RANDOLPH","151","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,914","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","ROWAN","159","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,503","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","WAKE","183","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,212","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","BERTIE","015","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,535","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","CAMDEN","029","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","15,077","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","CHOWAN","041","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,206","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","CURRITUCK","053","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","14,066","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","DARE","055","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","EDGECOMBE","065","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,868","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","GATES","073","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,814","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","HALIFAX","083","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,863","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","HERTFORD","091","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","9,497","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","MARTIN","117","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,027","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","NASH","127","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,959","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","NORTHAMPTON","131","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,909","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","PASQUOTANK","139","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","21,303","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","PERQUIMANS","143","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","14,782","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","TYRRELL","177","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","21,201","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN COASTAL","70","WASHINGTON","187","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","26,450","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","ALLEGHANY","005","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","ASHE","009","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","52","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","AVERY","011","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","60","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","CALDWELL","027","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,253","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","SURRY","171","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,449","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","WATAUGA","189","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","63","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","WILKES","193","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,151","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","YADKIN","197","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,977","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","ALAMANCE","001","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,792","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","CASWELL","033","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","815","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","DURHAM","063","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","924","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","FORSYTH","067","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,107","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","FRANKLIN","069","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,337","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","GRANVILLE","077","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,189","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","GUILFORD","081","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,761","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","ORANGE","135","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,200","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","PERSON","145","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,995","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","ROCKINGHAM","157","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,061","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","STOKES","169","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,721","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","VANCE","181","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","178","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","WARREN","185","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","276","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","BLADEN","017","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","17,132","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","BRUNSWICK","019","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,725","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","COLUMBUS","047","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","34,430","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","CUMBERLAND","051","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,935","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","DUPLIN","061","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","36,724","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","HARNETT","085","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,671","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","HOKE","093","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,177","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","NEW HANOVER","129","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","342","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","ONSLOW","133","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,918","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","PENDER","141","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,538","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","ROBESON","155","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","58,363","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","SAMPSON","163","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","28,925","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN COASTAL","90","SCOTLAND","165","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,936","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","ANSON","007","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,529","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","CABARRUS","025","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,462","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","CLEVELAND","045","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,377","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","GASTON","071","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","227","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","LINCOLN","109","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,310","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","MECKLENBURG","119","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","682","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","MONTGOMERY","123","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,194","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","MOORE","125","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,176","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","RICHMOND","153","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,747","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","STANLY","167","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13,077","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","UNION","179","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","45,644","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","BUNCOMBE","021","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","226","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","BURKE","023","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,489","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","CHEROKEE","039","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","541","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","CLAY","043","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","730","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","GRAHAM","075","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","HAYWOOD","087","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","115","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","HENDERSON","089","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,555","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","JACKSON","099","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","143","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","MACON","113","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","459","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","MADISON","115","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","110","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","MCDOWELL","111","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","431","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","MITCHELL","121","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","49","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","POLK","149","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","33","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","RUTHERFORD","161","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","384","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","SWAIN","173","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","56","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","TRANSYLVANIA","175","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","382","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","YANCEY","199","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","43","10.1"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","EDDY","027","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","39,369","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","FOSTER","031","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","55,901","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","KIDDER","043","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","48,492","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","SHERIDAN","083","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","20,931","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","STUTSMAN","093","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","229,571","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","CENTRAL","50","WELLS","103","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","94,495","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","EAST CENTRAL","60","BARNES","003","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","223,753","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","EAST CENTRAL","60","CASS","017","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","347,651","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","EAST CENTRAL","60","GRIGGS","039","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","37,779","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","EAST CENTRAL","60","STEELE","091","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","110,896","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","EAST CENTRAL","60","TRAILL","097","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","156,688","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTH CENTRAL","20","BENSON","005","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","81,163","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTH CENTRAL","20","BOTTINEAU","009","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","22,443","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTH CENTRAL","20","MCHENRY","049","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","40,060","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTH CENTRAL","20","PIERCE","069","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","46,030","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTH CENTRAL","20","ROLETTE","079","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3,504","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","CAVALIER","019","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,845","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","GRAND FORKS","035","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","139,128","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","NELSON","063","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","31,251","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","PEMBINA","067","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","49,359","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","RAMSEY","071","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","54,998","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","TOWNER","095","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","10,402","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHEAST","30","WALSH","099","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","58,619","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,774","7.3"
"CENSUS","2012","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","DIVIDE","023","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,694","7.3"
